Temperature,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
18.42,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
16.48,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
15.87,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
17.22,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.31,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.83,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
17.48,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.37,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.67,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.19,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
22.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.11,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
19.07,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
17.52,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
15.69,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
19.8,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.83,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.21,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
20.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.23,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.89,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.9,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
20.85,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.57,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.73,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
15.17,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
12.35,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
20.3,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.75,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.42,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
16.54,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.34,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.96,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.52,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.11,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.27,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
14.15,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
13.05,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
16.52,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.1,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.4,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
14.41,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.41,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.78,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.98,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.29,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
9.92,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
13.17,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
12.69,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
13.07,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
16.37,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.83,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.27,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
13.22,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.34,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
14.18,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.22,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.25,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.53,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
14.35,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
11.79,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
11.87,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
18.21,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.79,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.33,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
15.08,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.05,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
13.83,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.83,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
18.54,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.52,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
13.56,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
11.79,0,7,0,7,0,3,0,7,0,7,7,7,0,7,0,3,7,7,0
11.37,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
17.88,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.5,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.4,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
14.81,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.9,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
14.36,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.84,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
17.14,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
11.52,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
14.52,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
12.02,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
11.96,0,7,0,7,0,5,0,7,0,0,0,0,0,7,0,5,7,0,0
15.46,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.5,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
16.14,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
14.82,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.61,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
16.64,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
18.29,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
19.6,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
14.9,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
15.28,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
13.12,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
12.51,0,7,0,7,0,5,0,7,0,0,0,0,0,7,0,5,7,0,0
15.29,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.06,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
15.44,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
16.35,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.81,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
13.07,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
15.32,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
16.5,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
9.96,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
12.48,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
9.6,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
8.09,0,7,0,7,0,5,0,7,0,1,0,1,0,7,0,5,7,0,0
16.12,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
12.1,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
13.1,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,0,0,0,0
13.04,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
10.18,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
9.28,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
11.54,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
12.21,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
6.76,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
9.69,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
8,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
6.88,0,7,0,7,0,5,0,7,0,1,0,1,0,7,0,5,7,0,0
11.3,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
9.23,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
11.4,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
8.98,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
6.9,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
9.96,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
9.77,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
11.92,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
8.78,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
11.41,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
8.96,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
7.85,0,7,0,7,0,5,0,7,0,1,0,1,0,7,0,5,7,0,0
10.57,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
9.67,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
9.9,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
9.98,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
7.72,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
8.98,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
11.06,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
10.91,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
8.87,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
10.75,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
9.47,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
7.82,0,7,0,7,0,6,0,7,0,1,0,1,0,7,0,6,7,0,0
10.52,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
9.02,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
9.47,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
9.45,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
7.11,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
9.54,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
12.23,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
12.27,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
8.21,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
9.78,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
8.56,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
6.11,0,7,0,7,0,6,0,7,0,1,0,1,0,7,0,6,7,0,0
12.21,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
10.06,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
10.69,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
10.15,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
7.59,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
10.93,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
12.63,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
14.54,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
9.25,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
10.87,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
12.65,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
8.88,0,7,0,7,0,6,0,7,0,2,0,2,0,7,0,6,7,0,0
13.66,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
11.9,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
12,0,7,0,7,0,5,0,7,0,1,0,1,1,7,1,1,0,0,0
10.77,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
9.64,0,7,0,7,0,3,0,7,0,3,0,3,0,3,0,7,7,3,0
13.03,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
12.56,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
16.15,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
10.09,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
12.13,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
10.71,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
8.47,0,7,0,7,0,6,0,7,0,2,0,2,0,7,0,6,7,0,0
15.17,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
12.9,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
13.31,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
13.54,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
10.66,0,7,0,7,0,3,0,7,0,3,0,3,0,3,0,7,7,3,0
11.38,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
14,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
15.06,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
10.77,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
12.23,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
11.63,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
10.5,0,7,0,7,0,6,0,7,0,2,0,2,0,7,0,6,7,0,0
15.36,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
11.92,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
12.96,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
11.06,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
10.42,0,7,0,7,0,3,0,7,0,3,0,3,0,3,0,7,7,3,0
9.62,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
11.27,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
13.48,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
9.51,1,7,1,7,0,1,0,7,0,3,0,3,0,3,0,7,7,0,0
10.88,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
7.52,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
8.59,0,7,0,7,0,7,0,7,0,2,0,2,0,7,0,7,7,0,0
12.83,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
9.67,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
10.35,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
10.31,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
8.03,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,3,0
11,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
12.92,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
13.42,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
8.16,1,7,1,7,0,1,0,7,0,3,0,3,0,3,0,7,7,0,0
11.88,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
8.19,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
6.91,0,7,0,7,0,7,0,7,0,2,0,2,0,7,0,7,7,0,0
13.12,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
10.27,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
11.08,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
11,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
8.77,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,3,0
12.43,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
13.98,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
14.15,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
11.96,1,7,1,7,0,1,0,7,0,4,0,4,0,4,0,7,7,0,0
11.67,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
9.02,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
8.16,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
13.69,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
10.46,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
11.69,0,7,0,7,0,6,0,7,0,2,0,2,2,7,2,2,0,0,0
11.62,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
10.68,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
10.57,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
10.62,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
10.81,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
12.2,1,7,1,7,0,1,0,7,0,4,0,4,0,4,0,7,7,0,0
12.79,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
11.15,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
12.77,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
10.64,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
9.1,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
10.04,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
10.25,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
10.11,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
11.58,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
12.34,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
13.42,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
11.19,1,7,1,7,0,1,0,7,0,4,0,4,0,4,0,7,7,0,0
13.1,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
11.81,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
11.82,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
12.43,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
11.15,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
11.75,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
12.21,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
10.9,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
11.03,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
11.94,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
13.9,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
11.42,2,7,2,7,0,2,0,7,0,4,0,4,0,4,0,7,7,0,0
12.17,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
11.12,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
11.34,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
13.57,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
11.27,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
12.65,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
11.7,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
9.81,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
11.38,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
12.15,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
13.23,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
10.68,2,7,2,7,0,2,0,7,0,4,0,4,0,4,0,7,7,0,0
12.19,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
10.89,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
10.63,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
12.54,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
11.08,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
12.4,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
11.43,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
9.78,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
10.85,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
12.21,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
15.29,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
9.02,2,7,2,7,0,2,0,7,0,5,0,5,0,5,0,7,7,0,0
11.83,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
9.79,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
8.54,0,7,0,7,0,7,0,7,0,4,0,4,0,7,0,7,7,0,0
15,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
12.77,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
13.12,0,7,0,7,0,7,0,7,0,3,0,3,3,7,3,3,0,0,0
12.21,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
8.23,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
7.78,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
8.59,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
11.17,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
7.98,2,7,2,7,0,2,0,7,0,5,0,5,0,5,0,7,7,0,0
10.19,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
8.46,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
7.31,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
10.98,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
9,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
9.65,0,7,0,7,0,7,0,7,0,4,0,4,3,7,3,3,0,0,0
8.96,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
7.02,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
8.68,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
8.4,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
10.51,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
8.78,2,7,2,7,0,2,0,7,0,5,0,5,0,5,0,7,7,0,0
11.53,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
10.18,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
9.93,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
9.4,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
8.85,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
9.43,0,7,0,7,0,7,0,7,0,4,0,4,3,7,3,3,0,0,0
9.17,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
8.22,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
9.33,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
9.87,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
11.33,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
8.15,3,7,3,7,0,3,0,7,0,5,0,5,0,5,0,7,7,0,0
10.98,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
10.75,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
9.14,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
