,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
2160,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2161,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2162,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2163,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2164,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2165,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2166,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
2167,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2168,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2169,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2170,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2171,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2172,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2173,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2174,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2175,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2176,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2177,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2178,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
2179,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2180,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2181,0,7,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0
2182,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2183,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2184,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2185,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2186,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2187,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2188,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2189,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2190,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
2191,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2192,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2193,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
2194,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2195,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2196,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2197,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2198,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2199,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2200,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2201,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
2202,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
2203,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2204,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2205,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
2206,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2207,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2208,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2209,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2210,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2211,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2212,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2213,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
2214,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,2,7,0,0
2215,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2216,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2217,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
2218,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2219,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2220,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2221,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2222,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2223,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2224,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2225,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
2226,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
2227,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2228,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2229,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
2230,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2231,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2232,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2233,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2234,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2235,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2236,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2237,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
2238,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
2239,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2240,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2241,0,7,0,7,0,1,0,7,0,0,0,0,0,7,0,0,0,0,0
2242,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2243,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2244,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2245,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2246,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2247,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2248,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2249,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
2250,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
2251,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2252,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2253,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
2254,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2255,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2256,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2257,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2258,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2259,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2260,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2261,0,7,0,7,0,1,0,7,0,7,7,7,0,7,0,1,7,7,0
2262,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
2263,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2264,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2265,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
2266,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2267,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2268,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2269,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2270,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2271,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2272,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2273,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
2274,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,3,7,0,0
2275,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2276,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2277,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
2278,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2279,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2280,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2281,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2282,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2283,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2284,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2285,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
2286,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
2287,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2288,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2289,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
2290,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2291,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2292,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2293,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2294,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2295,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2296,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,0,0
2297,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
2298,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
2299,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2300,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2301,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0,0
2302,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2303,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2304,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2305,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2306,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2307,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2308,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
2309,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
2310,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
2311,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2312,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2313,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
2314,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2315,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
2316,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2317,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2318,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2319,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2320,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
2321,0,7,0,7,0,2,0,7,0,7,7,7,0,7,0,2,7,7,0
2322,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
2323,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2324,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2325,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
2326,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2327,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
2328,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2329,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2330,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2331,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2332,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
2333,0,7,0,7,0,3,0,7,0,7,7,7,0,7,0,3,7,7,0
2334,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,4,7,0,0
2335,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2336,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2337,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
2338,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2339,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
2340,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2341,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2342,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2343,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2344,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
2345,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
2346,0,7,0,7,0,5,0,7,0,0,0,0,0,7,0,5,7,0,0
2347,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2348,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2349,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
2350,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2351,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
2352,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2353,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2354,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2355,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2356,1,7,1,7,0,7,0,7,0,7,1,7,1,7,0,7,7,0,0
2357,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
2358,0,7,0,7,0,5,0,7,0,0,0,0,0,7,0,5,7,0,0
2359,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2360,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2361,0,7,0,7,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0
2362,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2363,0,7,0,7,0,1,0,7,0,1,0,1,0,1,0,7,7,1,0
2364,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2365,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2366,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2367,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2368,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
2369,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
2370,0,7,0,7,0,5,0,7,0,1,0,1,0,7,0,5,7,0,0
2371,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2372,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2373,0,7,0,7,0,4,0,7,0,0,0,0,0,7,0,0,0,0,0
2374,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0
2375,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
2376,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2377,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2378,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2379,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2380,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
2381,0,7,0,7,0,3,0,7,0,7,0,7,0,7,0,3,7,7,0
2382,0,7,0,7,0,5,0,7,0,1,0,1,0,7,0,5,7,0,0
2383,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
2384,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
2385,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
2386,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2387,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
2388,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2389,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2390,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2391,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2392,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
2393,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
2394,0,7,0,7,0,5,0,7,0,1,0,1,0,7,0,5,7,0,0
2395,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
2396,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
2397,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
2398,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2399,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
2400,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2401,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2402,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2403,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2404,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
2405,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
2406,0,7,0,7,0,6,0,7,0,1,0,1,0,7,0,6,7,0,0
2407,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
2408,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
2409,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
2410,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2411,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
2412,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2413,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2414,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2415,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2416,2,7,2,7,0,7,0,7,0,7,2,7,2,7,0,7,7,0,0
2417,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
2418,0,7,0,7,0,6,0,7,0,1,0,1,0,7,0,6,7,0,0
2419,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
2420,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
2421,0,7,0,7,0,4,0,7,0,1,0,1,0,7,0,0,0,0,0
2422,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2423,0,7,0,7,0,2,0,7,0,2,0,2,0,2,0,7,7,2,0
2424,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2425,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2426,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2427,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2428,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
2429,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
2430,0,7,0,7,0,6,0,7,0,2,0,2,0,7,0,6,7,0,0
2431,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,1,0
2432,0,7,0,7,0,0,0,7,0,0,0,1,0,1,0,7,7,0,0
2433,0,7,0,7,0,5,0,7,0,1,0,1,1,7,1,1,0,0,0
2434,0,7,0,7,0,0,0,7,0,1,0,1,0,1,0,7,7,0,0
2435,0,7,0,7,0,3,0,7,0,3,0,3,0,3,0,7,7,3,0
2436,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2437,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2438,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2439,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2440,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
2441,0,7,0,7,0,4,0,7,0,7,0,7,0,7,0,4,7,7,0
2442,0,7,0,7,0,6,0,7,0,2,0,2,0,7,0,6,7,0,0
2443,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
2444,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
2445,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
2446,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2447,0,7,0,7,0,3,0,7,0,3,0,3,0,3,0,7,7,3,0
2448,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2449,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2450,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2451,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2452,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
2453,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
2454,0,7,0,7,0,6,0,7,0,2,0,2,0,7,0,6,7,0,0
2455,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
2456,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
2457,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
2458,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2459,0,7,0,7,0,3,0,7,0,3,0,3,0,3,0,7,7,3,0
2460,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2461,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2462,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2463,1,7,1,7,0,1,0,7,0,3,0,3,0,3,0,7,7,0,0
2464,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
2465,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
2466,0,7,0,7,0,7,0,7,0,2,0,2,0,7,0,7,7,0,0
2467,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
2468,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
2469,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
2470,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2471,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,3,0
2472,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2473,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2474,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2475,1,7,1,7,0,1,0,7,0,3,0,3,0,3,0,7,7,0,0
2476,3,7,3,7,0,7,0,7,0,7,3,7,3,7,0,7,7,0,0
2477,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
2478,0,7,0,7,0,7,0,7,0,2,0,2,0,7,0,7,7,0,0
2479,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
2480,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
2481,0,7,0,7,0,5,0,7,0,2,0,2,1,7,1,1,0,0,0
2482,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2483,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,3,0
2484,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2485,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2486,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2487,1,7,1,7,0,1,0,7,0,4,0,4,0,4,0,7,7,0,0
2488,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
2489,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
2490,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
2491,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,2,0
2492,0,7,0,7,0,0,0,7,0,0,0,2,0,2,0,7,7,0,0
2493,0,7,0,7,0,6,0,7,0,2,0,2,2,7,2,2,0,0,0
